booking_id,pnr,route_id,from_city,to_city,provider,train_name,train_type,journey_type,booking_date,travel_date,days_until_departure,weekday,is_weekend,is_peak_season,departure_time,arrival_time,duration,duration_minutes,available_seats_at_booking,total_seats,occupancy_rate_at_booking,demand_level,delay_minutes,wifi,class_type,passenger_type,seat_number,booking_channel,base_price_at_booking,paid_price,currency,booking_status
PBK000841,PNR708059,ER0973,Brussels,Cologne,Trenitalia,Frecciarossa 1883,Frecciarossa,Direct,2025-05-22,2025-06-25,34,2,0,1,14:25,15:21,0h 56m,56,12,600,0.98,10,0,Yes,Standard,regular,6D,web,198.92,198.92,EUR,Confirmed
PBK000842,PNR466718,ER0048,Rome,Milan,ÖBB,Regional 6205,Regional,Connection,2026-01-03,2026-02-02,30,0,0,0,20:05,03:52,7h 47m,467,35,520,0.931,8,0,Yes,Standard,regular,20B,web,191.46,191.46,EUR,Confirmed
PBK000843,PNR125894,ER0828,Paris,Brussels,NS,Intercity 3445,Intercity,Connection,2025-08-16,2025-08-31,15,6,1,1,19:05,21:26,2h 21m,141,25,180,0.857,6,20,Yes,Standard,regular,10B,api_partner,194.42,194.42,EUR,Confirmed
PBK000844,PNR405002,ER0324,Copenhagen,Hamburg,Trenitalia,Frecciarossa 8442,Frecciarossa,Direct,2025-07-04,2025-08-16,43,5,1,1,07:35,09:34,1h 59m,119,9,450,0.98,10,45,Yes,Standard,regular,12A,mobile_app,218.86,218.86,EUR,Cancelled
PBK000845,PNR788976,ER0616,Marseille,Paris,DB,RE 2465,RE,Direct,2025-01-14,2025-01-28,14,1,0,0,05:50,14:58,9h 8m,548,81,220,0.63,2,0,Yes,First Class,youth,19A,api_partner,196.55,169.03,EUR,Confirmed
PBK000846,PNR736592,ER0260,Munich,Vienna,SNCF,TER 1358,TER,Connection,2026-01-26,2026-04-20,84,0,0,0,10:00,15:55,5h 55m,355,75,300,0.748,6,10,Yes,Standard,regular,17A,web,151.57,151.57,EUR,Confirmed
PBK000847,PNR430108,ER0127,Berlin,Munich,DB+ÖBB,ICE+Railjet 3400,ICE+Railjet,Connection,2025-09-24,2025-11-20,57,3,0,0,06:15,09:13,2h 58m,178,21,220,0.901,8,30,Yes,First Class,regular,8D,agent_portal,165.48,165.48,EUR,Refunded
PBK000848,PNR570777,ER0798,Prague,Berlin,Eurostar+SNCF,Eurostar+TGV 7670,Eurostar+TGV,Connection,2025-12-21,2026-01-21,31,2,0,0,14:30,17:55,3h 25m,205,131,300,0.563,2,0,No,Standard,youth,20B,api_partner,115.6,99.42,EUR,Confirmed
PBK000849,PNR223694,ER0331,Lyon,Barcelona,PKP,IC 4144,IC,Connection,2026-02-28,2026-06-14,106,6,1,1,19:20,00:05,4h 45m,285,134,450,0.701,8,20,No,Standard,regular,11C,agent_portal,191.27,191.27,EUR,Confirmed
PBK000850,PNR902694,ER0010,Rome,Milan,SNCF,TGV INOUI 3211,TGV INOUI,Direct,2025-09-16,2025-10-05,19,6,1,0,18:55,21:04,2h 9m,129,56,380,0.852,5,30,No,First Class,regular,14C,web,175.42,175.42,EUR,Confirmed
PBK000851,PNR542875,ER0254,London,Brussels,SJ,X2000 3461,X2000,Direct,2025-08-29,2025-12-03,96,2,0,1,09:10,11:33,2h 23m,143,13,300,0.955,10,0,Yes,Standard,child,17D,mobile_app,179.3,98.62,EUR,Confirmed
PBK000852,PNR874633,ER0127,Berlin,Munich,DB+ÖBB,ICE+Railjet 3400,ICE+Railjet,Connection,2025-12-23,2026-03-05,72,3,0,0,06:15,09:13,2h 58m,178,25,220,0.883,9,30,Yes,Standard,regular,2A,web,164.02,164.02,EUR,Cancelled
PBK000853,PNR722385,ER0247,Nice,Paris,SBB,EuroCity 9792,EuroCity,Direct,2026-04-12,2026-06-04,53,3,0,1,10:45,14:15,3h 30m,210,195,450,0.566,3,0,Yes,First Class,senior,5A,web,145.7,119.47,EUR,Confirmed
PBK000854,PNR691534,ER0012,Berlin,Munich,SNCB,EuroCity 1797,EuroCity,Connection,2025-11-29,2026-01-27,59,1,0,0,19:40,23:32,3h 52m,232,39,220,0.819,7,0,Yes,First Class,regular,11A,api_partner,159.97,159.97,EUR,Cancelled
PBK000855,PNR644352,ER0925,Oslo,Stockholm,ÖBB,Nightjet 3161,Nightjet,Connection,2025-10-24,2025-12-29,66,0,0,1,10:30,13:40,3h 10m,190,65,220,0.704,6,15,Yes,Standard,child,7D,web,154.76,85.12,EUR,Confirmed
PBK000856,PNR735615,ER0338,Brussels,Cologne,Eurostar+SNCF,Eurostar+TGV 7120,Eurostar+TGV,Connection,2025-11-12,2025-12-23,41,1,0,1,21:50,00:01,2h 11m,131,6,300,0.98,10,45,Yes,Standard,regular,10C,mobile_app,200.94,200.94,EUR,Cancelled
PBK000857,PNR106988,ER0861,Stockholm,Copenhagen,NS,Intercity 5582,Intercity,Direct,2025-12-08,2026-01-13,36,1,0,0,13:40,16:12,2h 32m,152,30,520,0.941,7,30,Yes,Standard,regular,18B,web,160.54,160.54,EUR,Confirmed
PBK000858,PNR565992,ER0670,Paris,Berlin,Eurostar,Eurostar 2932,Eurostar,Direct,2025-01-14,2025-03-03,48,0,0,0,16:20,23:16,6h 56m,416,172,520,0.667,4,0,No,Standard,youth,4A,agent_portal,241.98,208.1,EUR,Confirmed
PBK000859,PNR264340,ER0717,Nice,Paris,SNCF,TER 6723,TER,Connection,2025-02-14,2025-06-05,111,3,0,1,18:45,05:12,10h 27m,627,82,220,0.624,6,0,Yes,First Class,senior,3C,mobile_app,234.97,192.68,EUR,Confirmed
PBK000860,PNR765318,ER0227,Amsterdam,Berlin,ÖBB,Regional 2189,Regional,Direct,2025-08-21,2025-11-10,81,0,0,0,14:45,19:57,5h 12m,312,98,220,0.554,5,5,Yes,First Class,regular,7A,agent_portal,110.03,110.03,EUR,Confirmed
PBK000861,PNR238193,ER0439,Zurich,Vienna,Eurostar,Eurostar 9600,Eurostar,Direct,2025-03-12,2025-05-27,76,1,0,0,12:05,15:28,3h 23m,203,59,220,0.73,6,0,Yes,Standard,regular,16C,mobile_app,194.43,194.43,EUR,Confirmed
PBK000862,PNR743173,ER0557,Rome,Milan,ÖBB,Regional 2518,Regional,Direct,2025-02-15,2025-04-23,67,2,0,0,09:20,17:16,7h 56m,476,51,180,0.715,7,15,Yes,Standard,senior,14C,web,135.52,111.13,EUR,Confirmed
PBK000863,PNR726882,ER0952,London,Paris,SJ,InterCity 2724,InterCity,Direct,2025-05-01,2025-07-22,82,1,0,1,11:05,13:42,2h 37m,157,28,600,0.952,9,20,Yes,Standard,youth,16D,api_partner,187.46,161.22,EUR,Confirmed
PBK000864,PNR221445,ER0750,Lisbon,Madrid,PKP,IC 1141,IC,Direct,2025-06-01,2025-06-14,13,5,1,1,20:20,23:49,3h 29m,209,6,300,0.98,10,45,No,Standard,child,8D,agent_portal,257.01,141.36,EUR,Confirmed
PBK000865,PNR820604,ER0333,Milan,Venice,Eurostar+SNCF,Eurostar+TGV 1299,Eurostar+TGV,Connection,2025-06-13,2025-09-06,85,5,1,0,15:30,17:38,2h 8m,128,214,600,0.643,5,0,Yes,Standard,youth,20D,api_partner,144.97,124.67,EUR,Confirmed
PBK000866,PNR948330,ER0084,Madrid,Seville,DB,RE 8108,RE,Connection,2025-05-18,2025-07-22,65,1,0,1,10:25,15:35,5h 10m,310,18,220,0.915,9,0,Yes,Standard,regular,14D,agent_portal,225.95,225.95,EUR,Confirmed
PBK000867,PNR662050,ER0344,Brussels,Cologne,SNCF+DB,TER+ICE 6843,TER+ICE,Connection,2025-05-14,2025-09-08,117,0,0,0,10:30,12:41,2h 11m,131,37,180,0.794,10,30,No,Standard,regular,8B,api_partner,157.63,157.63,EUR,Confirmed
PBK000868,PNR904092,ER0569,Cologne,Frankfurt,SNCF+DB,TER+ICE 6784,TER+ICE,Connection,2025-02-26,2025-05-16,79,4,0,0,16:40,18:39,1h 59m,119,148,300,0.504,3,15,No,First Class,senior,11C,web,106.02,86.94,EUR,Confirmed
PBK000869,PNR492041,ER0983,Oslo,Stockholm,SNCF,TER 8487,TER,Connection,2025-01-26,2025-04-03,67,3,0,0,08:15,16:44,8h 29m,509,97,300,0.677,4,30,No,Standard,youth,10B,mobile_app,197.84,170.14,EUR,Confirmed
PBK000870,PNR396841,ER0270,Zurich,Vienna,SJ,InterCity 540,InterCity,Direct,2025-10-11,2026-01-13,94,1,0,0,15:00,20:57,5h 57m,357,30,300,0.898,9,0,Yes,Standard,regular,2B,api_partner,191.09,191.09,EUR,Confirmed
PBK000871,PNR180244,ER0771,London,Paris,SJ,InterCity 1734,InterCity,Direct,2025-11-20,2026-02-27,99,4,0,0,22:50,00:45,1h 55m,115,43,220,0.803,8,30,Yes,Standard,regular,9A,mobile_app,141.93,141.93,EUR,Confirmed
PBK000872,PNR922892,ER0993,Lisbon,Madrid,SNCF+DB,TGV+ICE 2997,TGV+ICE,Connection,2025-12-27,2026-04-04,98,5,1,0,09:10,14:33,5h 23m,323,46,180,0.74,7,15,Yes,Standard,regular,7C,api_partner,180.08,180.08,EUR,Confirmed
PBK000873,PNR526068,ER0622,Berlin,Munich,SBB,EuroCity 4051,EuroCity,Connection,2026-01-16,2026-01-19,3,0,0,0,19:15,00:16,5h 1m,301,7,380,0.98,8,45,Yes,First Class,regular,3B,api_partner,239.93,239.93,EUR,Confirmed
PBK000874,PNR705950,ER0774,Lyon,Barcelona,SBB,InterCity 6774,InterCity,Direct,2025-05-26,2025-09-20,117,5,1,0,22:25,03:29,5h 4m,304,114,180,0.365,3,0,Yes,Standard,child,15B,web,147.76,81.27,EUR,Confirmed
PBK000875,PNR722234,ER0210,Milan,Zurich,DB+ÖBB,ICE+Railjet 9470,ICE+Railjet,Connection,2025-04-29,2025-06-26,58,3,0,1,06:45,08:55,2h 10m,130,20,220,0.909,8,10,Yes,Standard,regular,7D,mobile_app,176.06,176.06,EUR,Confirmed
PBK000876,PNR876482,ER0431,Warsaw,Berlin,Trenitalia,Regionale 9338,Regionale,Connection,2025-07-26,2025-10-13,79,0,0,0,06:10,13:51,7h 41m,461,75,300,0.747,6,0,Yes,Standard,senior,14C,agent_portal,178.54,146.4,EUR,Confirmed
PBK000877,PNR428221,ER0563,Paris,Berlin,Trenitalia,Frecciarossa 4171,Frecciarossa,Connection,2025-01-19,2025-03-02,42,6,1,0,15:35,20:01,4h 26m,266,72,220,0.668,3,20,Yes,First Class,senior,18D,api_partner,151.04,123.85,EUR,Confirmed
PBK000878,PNR893653,ER0151,Oslo,Stockholm,Eurostar,Eurostar 7621,Eurostar,Direct,2025-08-25,2025-11-24,91,0,0,0,06:40,10:07,3h 27m,207,169,300,0.435,2,15,Yes,Standard,regular,13B,web,146.54,146.54,EUR,Confirmed
PBK000879,PNR518807,ER0623,Munich,Vienna,Renfe,Avant 2671,Avant,Connection,2026-01-19,2026-02-04,16,2,0,0,22:55,02:17,3h 22m,202,12,300,0.958,6,0,Yes,Standard,regular,5D,api_partner,181.79,181.79,EUR,Confirmed
PBK000880,PNR648668,ER0381,Brussels,Amsterdam,Eurostar,Eurostar 7418,Eurostar,Connection,2025-08-11,2025-09-18,38,3,0,0,13:35,15:15,1h 40m,100,93,600,0.844,7,0,No,First Class,regular,5C,mobile_app,180.4,180.4,EUR,Confirmed
PBK000881,PNR110298,ER0530,Madrid,Barcelona,SNCB,EuroCity 7229,EuroCity,Direct,2025-11-11,2026-02-11,92,2,0,0,09:35,12:13,2h 38m,158,182,520,0.65,6,5,Yes,Standard,youth,6D,mobile_app,115.34,99.19,EUR,Confirmed
PBK000882,PNR755331,ER0884,Berlin,Frankfurt,NS,Sprinter 4286,Sprinter,Connection,2025-03-18,2025-05-18,61,6,1,0,13:25,19:44,6h 19m,379,91,600,0.847,8,0,Yes,Standard,regular,4A,agent_portal,189.39,189.39,EUR,Confirmed
PBK000883,PNR485115,ER0547,London,Brussels,SBB,EuroCity 2098,EuroCity,Connection,2025-02-04,2025-03-21,45,4,0,0,05:55,07:46,1h 51m,111,215,600,0.64,4,0,Yes,First Class,regular,19C,api_partner,107.41,107.41,EUR,Confirmed
PBK000884,PNR691040,ER0382,London,Brussels,Eurostar+SNCF,Eurostar+TGV 4128,Eurostar+TGV,Connection,2026-04-24,2026-05-27,33,2,0,0,18:45,21:10,2h 25m,145,107,380,0.718,5,0,Yes,Standard,senior,6C,agent_portal,131.02,107.44,EUR,Confirmed
PBK000885,PNR102800,ER0811,Munich,Vienna,SJ,X2000 5676,X2000,Direct,2025-09-25,2025-12-10,76,2,0,1,22:25,00:40,2h 15m,135,51,180,0.714,6,45,Yes,Standard,child,7B,api_partner,136.91,75.3,EUR,Refunded
PBK000886,PNR546070,ER0884,Berlin,Frankfurt,NS,Sprinter 4286,Sprinter,Connection,2025-02-16,2025-06-15,119,6,1,1,13:25,19:44,6h 19m,379,288,600,0.519,6,0,Yes,First Class,regular,5D,web,182.54,182.54,EUR,Confirmed
PBK000887,PNR734787,ER0238,Paris,Berlin,NS,Intercity 8139,Intercity,Direct,2025-06-04,2025-08-08,65,4,0,1,09:55,16:06,6h 11m,371,74,180,0.588,4,15,Yes,Standard,regular,17A,agent_portal,181.49,181.49,EUR,Cancelled
PBK000888,PNR126524,ER0739,Vienna,Prague,Eurostar,Eurostar 200,Eurostar,Connection,2025-11-21,2026-03-08,107,6,1,0,19:05,22:29,3h 24m,204,276,520,0.469,4,0,Yes,Standard,regular,12B,api_partner,168.96,168.96,EUR,Confirmed
PBK000889,PNR563555,ER0831,Warsaw,Berlin,Eurostar,Eurostar 5983,Eurostar,Direct,2026-01-30,2026-04-26,86,6,1,0,14:55,17:44,2h 49m,169,160,520,0.691,6,0,Yes,Standard,regular,1B,mobile_app,200.19,200.19,EUR,Confirmed
PBK000890,PNR517641,ER0231,Prague,Berlin,Eurostar+SNCF,Eurostar+TGV 9891,Eurostar+TGV,Connection,2025-01-03,2025-03-20,76,3,0,0,15:30,18:18,2h 48m,168,172,450,0.616,5,5,Yes,Standard,regular,9D,web,113.72,113.72,EUR,Refunded
PBK000891,PNR596446,ER0142,Madrid,Barcelona,SBB,InterCity 8780,InterCity,Direct,2025-12-27,2026-01-29,33,3,0,0,07:35,10:01,2h 26m,146,35,380,0.908,7,30,Yes,First Class,child,16B,api_partner,172.08,94.64,EUR,Confirmed
PBK000892,PNR539953,ER0366,Paris,Berlin,SJ,InterCity 8768,InterCity,Direct,2026-01-20,2026-03-31,70,1,0,0,10:30,16:33,6h 3m,363,165,300,0.45,3,0,Yes,Standard,senior,5A,mobile_app,139.36,114.28,EUR,Confirmed
PBK000893,PNR843764,ER0465,Paris,Lyon,SJ,X2000 2256,X2000,Direct,2025-11-23,2026-02-22,91,6,1,0,20:10,22:36,2h 26m,146,78,380,0.794,8,30,No,Standard,regular,11C,web,150.54,150.54,EUR,Cancelled
PBK000894,PNR280968,ER0631,Vienna,Prague,Renfe,Alvia 7796,Alvia,Direct,2025-10-28,2026-01-29,93,3,0,0,10:45,12:39,1h 54m,114,61,180,0.656,5,0,Yes,Standard,regular,9A,mobile_app,101.63,101.63,EUR,Confirmed
PBK000895,PNR588900,ER0438,Copenhagen,Hamburg,PKP,EIP 9219,EIP,Connection,2025-11-08,2025-12-04,26,3,0,1,19:00,22:42,3h 42m,222,12,600,0.98,8,0,Yes,First Class,regular,4C,agent_portal,204.25,204.25,EUR,Confirmed
PBK000896,PNR328092,ER0885,Munich,Vienna,SNCF,TER 5624,TER,Direct,2025-02-14,2025-04-28,73,0,0,0,13:05,16:50,3h 45m,225,48,220,0.778,6,0,Yes,First Class,regular,6A,web,124.12,124.12,EUR,Confirmed
PBK000897,PNR497735,ER0842,Marseille,Paris,ÖBB,Nightjet 7305,Nightjet,Direct,2025-02-11,2025-06-04,113,2,0,1,13:20,17:42,4h 22m,262,78,220,0.645,6,0,Yes,First Class,senior,10A,mobile_app,164.45,134.85,EUR,Confirmed
PBK000898,PNR377395,ER0567,Lisbon,Madrid,SBB,IR 8202,IR,Direct,2025-05-23,2025-06-10,18,1,0,1,16:30,20:46,4h 16m,256,4,220,0.98,7,15,Yes,Standard,regular,9D,agent_portal,205.89,205.89,EUR,Confirmed
PBK000899,PNR836296,ER0600,Amsterdam,Berlin,SJ,X2000 4748,X2000,Direct,2025-10-24,2025-12-10,47,2,0,1,13:10,16:11,3h 1m,181,65,300,0.781,6,30,No,Standard,regular,5B,api_partner,172.01,172.01,EUR,Confirmed
PBK000900,PNR590406,ER0696,Rome,Milan,SBB,EuroCity 6265,EuroCity,Direct,2026-02-20,2026-05-19,88,1,0,0,17:10,20:38,3h 28m,208,114,380,0.698,6,0,Yes,Standard,regular,9B,mobile_app,134.47,134.47,EUR,Confirmed
PBK000901,PNR760049,ER0114,Paris,Amsterdam,Renfe,Avant 6518,Avant,Direct,2025-03-01,2025-05-07,67,2,0,0,05:50,07:51,2h 1m,121,137,520,0.736,7,0,Yes,Standard,regular,11A,web,126.56,126.56,EUR,Confirmed
PBK000902,PNR888576,ER0214,Munich,Vienna,PKP,IC 3501,IC,Direct,2025-01-05,2025-01-26,21,6,1,0,05:15,06:58,1h 43m,103,66,380,0.826,5,5,Yes,Standard,regular,18B,api_partner,148.8,148.8,EUR,Confirmed
PBK000903,PNR605998,ER0702,Oslo,Stockholm,DB,IC 7927,IC,Direct,2025-11-12,2026-01-10,59,5,1,0,08:45,12:31,3h 46m,226,121,300,0.595,3,45,Yes,First Class,regular,20C,agent_portal,124.27,124.27,EUR,Confirmed
PBK000904,PNR721885,ER0964,Marseille,Paris,Renfe,AVE 5448,AVE,Direct,2025-01-21,2025-05-20,119,1,0,0,10:40,14:51,4h 11m,251,65,180,0.637,6,10,Yes,Standard,regular,19D,agent_portal,155.02,155.02,EUR,Confirmed
PBK000905,PNR424296,ER0396,Oslo,Stockholm,DB,RE 7118,RE,Direct,2025-03-27,2025-07-24,119,3,0,1,16:40,21:58,5h 18m,318,199,380,0.475,4,10,Yes,Standard,regular,2A,agent_portal,156.14,156.14,EUR,Confirmed
PBK000906,PNR557754,ER0398,Warsaw,Berlin,NS,Sprinter 4433,Sprinter,Direct,2025-08-23,2025-10-13,51,0,0,0,17:00,21:14,4h 14m,254,145,520,0.721,6,0,No,Standard,regular,8B,mobile_app,155.72,155.72,EUR,Confirmed
PBK000907,PNR800906,ER0925,Oslo,Stockholm,ÖBB,Nightjet 3161,Nightjet,Connection,2025-03-20,2025-06-16,88,0,0,1,10:30,13:40,3h 10m,190,133,220,0.392,3,15,Yes,Standard,regular,7D,api_partner,109.55,109.55,EUR,Confirmed
PBK000908,PNR725935,ER0519,Warsaw,Berlin,ÖBB,Railjet 5416,Railjet,Direct,2025-12-28,2026-01-29,32,3,0,0,16:25,18:34,2h 9m,129,135,600,0.775,6,0,No,Standard,regular,10D,agent_portal,153.26,153.26,EUR,Confirmed
PBK000909,PNR625814,ER0229,London,Paris,SNCF+DB,TER+ICE 5921,TER+ICE,Connection,2025-06-27,2025-08-29,63,4,0,1,18:45,23:05,4h 20m,260,36,180,0.795,8,15,Yes,Standard,senior,12C,agent_portal,191.18,156.77,EUR,Confirmed
PBK000910,PNR785815,ER0402,Brussels,Cologne,DB,ICE 615,ICE,Direct,2026-01-20,2026-03-12,51,3,0,0,10:10,11:30,1h 20m,80,7,380,0.979,10,0,Yes,Standard,regular,11D,web,176.25,176.25,EUR,Confirmed
PBK000911,PNR587506,ER0893,Brussels,Cologne,SJ,X2000 2760,X2000,Connection,2025-05-26,2025-07-05,40,5,1,1,17:45,20:07,2h 22m,142,31,450,0.931,9,30,Yes,Standard,regular,17A,api_partner,223.47,223.47,EUR,Confirmed
PBK000912,PNR609754,ER0117,Lyon,Barcelona,SNCF,TGV INOUI 580,TGV INOUI,Direct,2026-01-11,2026-01-24,13,5,1,0,13:10,16:50,3h 40m,220,76,300,0.745,3,5,Yes,First Class,regular,15A,api_partner,150.56,150.56,EUR,Cancelled
PBK000913,PNR217096,ER0164,Brussels,Amsterdam,ÖBB,Regional 4240,Regional,Direct,2025-07-25,2025-09-18,55,3,0,0,16:15,18:22,2h 7m,127,25,180,0.856,8,30,Yes,Standard,regular,11C,api_partner,135.98,135.98,EUR,Refunded
PBK000914,PNR587339,ER0734,Brussels,Cologne,SJ,X2000 6455,X2000,Direct,2025-09-30,2026-01-06,98,1,0,0,10:40,11:55,1h 15m,75,184,520,0.645,7,0,Yes,Standard,regular,14A,api_partner,113.55,113.55,EUR,Confirmed
PBK000915,PNR287410,ER0278,Lyon,Barcelona,SBB,InterCity 6045,InterCity,Connection,2026-03-21,2026-05-23,63,5,1,0,06:55,10:05,3h 10m,190,262,600,0.562,3,5,Yes,Standard,regular,1C,agent_portal,143.43,143.43,EUR,Confirmed
PBK000916,PNR188129,ER0751,Warsaw,Berlin,SJ,InterCity 7418,InterCity,Direct,2025-01-09,2025-03-08,58,5,1,0,17:45,21:49,4h 4m,244,137,600,0.771,6,10,No,First Class,regular,8B,api_partner,165.74,165.74,EUR,Confirmed
PBK000917,PNR442452,ER0264,Munich,Vienna,Eurostar+SNCF,Eurostar+TGV 3133,Eurostar+TGV,Connection,2026-01-08,2026-01-27,19,1,0,0,10:40,14:38,3h 58m,238,152,520,0.707,4,0,No,Standard,youth,2A,api_partner,152.91,131.5,EUR,Confirmed
PBK000918,PNR123470,ER0701,Hamburg,Munich,ÖBB,Regional 8921,Regional,Direct,2025-11-08,2026-02-09,93,0,0,0,10:30,17:18,6h 48m,408,66,180,0.632,6,5,No,Standard,regular,14D,agent_portal,145.91,145.91,EUR,Cancelled
PBK000919,PNR827981,ER0399,Stockholm,Copenhagen,DB+ÖBB,ICE+Railjet 2211,ICE+Railjet,Connection,2025-05-12,2025-08-13,93,2,0,1,17:15,21:19,4h 4m,244,132,450,0.705,6,0,Yes,Standard,senior,10B,agent_portal,143.09,117.33,EUR,Confirmed
PBK000920,PNR290065,ER0290,Brussels,Amsterdam,Eurostar,Eurostar 8696,Eurostar,Direct,2025-08-31,2025-09-28,28,6,1,0,19:50,21:12,1h 22m,82,3,180,0.98,9,0,Yes,First Class,regular,20D,web,222.79,222.79,EUR,Confirmed
PBK000921,PNR335745,ER0007,Nice,Paris,SNCB,IC 6218,IC,Connection,2025-01-03,2025-02-25,53,1,0,0,18:15,22:25,4h 10m,250,73,220,0.666,4,5,Yes,Standard,regular,4B,agent_portal,151.73,151.73,EUR,Confirmed
PBK000922,PNR598705,ER0073,London,Brussels,NS,Sprinter 928,Sprinter,Direct,2025-04-24,2025-05-03,9,5,1,0,17:40,21:19,3h 39m,219,23,300,0.92,6,0,Yes,First Class,regular,18D,agent_portal,186.56,186.56,EUR,Confirmed
PBK000923,PNR522511,ER0488,Oslo,Stockholm,Trenitalia,Regionale 1313,Regionale,Direct,2025-06-24,2025-08-04,41,0,0,1,16:30,21:04,4h 34m,274,59,180,0.671,4,0,Yes,Standard,regular,13C,mobile_app,176.12,176.12,EUR,Confirmed
PBK000924,PNR131000,ER0022,Rome,Milan,DB+ÖBB,ICE+Railjet 6724,ICE+Railjet,Connection,2025-10-20,2025-10-31,11,4,0,0,20:15,00:59,4h 44m,284,154,600,0.742,4,0,No,Standard,regular,15D,agent_portal,145.02,145.02,EUR,Confirmed
PBK000925,PNR663706,ER0244,Brussels,Amsterdam,DB,RE 3509,RE,Direct,2025-03-27,2025-06-15,80,6,1,1,22:15,00:46,2h 31m,151,10,300,0.964,9,30,Yes,Standard,regular,8D,api_partner,190.56,190.56,EUR,Confirmed
PBK000926,PNR469124,ER0185,Munich,Vienna,ÖBB,Railjet 7477,Railjet,Connection,2026-03-12,2026-03-28,16,5,1,0,13:45,16:29,2h 44m,164,6,300,0.98,7,20,Yes,Standard,youth,18D,api_partner,196.7,169.16,EUR,Confirmed
PBK000927,PNR618870,ER0226,Lyon,Barcelona,SJ,InterCity 9871,InterCity,Connection,2025-11-03,2025-12-09,36,1,0,1,19:10,00:03,4h 53m,293,130,300,0.564,3,0,Yes,Standard,regular,8D,api_partner,174.49,174.49,EUR,Confirmed
PBK000928,PNR708339,ER0637,Madrid,Barcelona,ÖBB,Railjet 5581,Railjet,Direct,2026-04-19,2026-06-16,58,1,0,1,21:00,02:05,5h 5m,305,9,450,0.98,10,0,Yes,First Class,senior,4D,mobile_app,225.46,184.88,EUR,Confirmed
PBK000929,PNR739434,ER0969,Paris,Brussels,Trenitalia,Intercity 5306,Intercity,Direct,2025-08-03,2025-09-25,53,3,0,0,16:10,18:05,1h 55m,115,101,300,0.662,5,20,Yes,Standard,regular,1C,api_partner,117.85,117.85,EUR,Confirmed
PBK000930,PNR486991,ER0930,Paris,Lyon,Renfe,Avant 5261,Avant,Direct,2025-11-17,2026-01-17,61,5,1,0,17:20,19:06,1h 46m,106,197,600,0.671,6,0,Yes,First Class,regular,6D,mobile_app,130.55,130.55,EUR,Confirmed
PBK000931,PNR816881,ER0497,Paris,Berlin,Eurostar+SNCF,Eurostar+TGV 6219,Eurostar+TGV,Connection,2025-03-31,2025-05-31,61,5,1,0,19:20,04:27,9h 7m,547,64,300,0.784,7,0,Yes,First Class,regular,15B,api_partner,197.41,197.41,EUR,Confirmed
PBK000932,PNR857120,ER0622,Berlin,Munich,SBB,EuroCity 4051,EuroCity,Connection,2025-05-04,2025-08-14,102,3,0,1,19:15,00:16,5h 1m,301,35,380,0.907,10,45,Yes,Standard,youth,8D,mobile_app,218.49,187.9,EUR,Confirmed
PBK000933,PNR850565,ER0579,Milan,Zurich,PKP,IC 9504,IC,Direct,2025-01-17,2025-04-15,88,1,0,0,20:40,22:06,1h 26m,86,114,450,0.745,6,45,Yes,First Class,senior,18A,agent_portal,96.78,79.36,EUR,Confirmed
PBK000934,PNR851435,ER0086,Madrid,Seville,DB,ICE 7048,ICE,Direct,2025-10-01,2026-01-01,92,3,0,0,12:00,14:16,2h 16m,136,68,380,0.82,8,5,No,First Class,youth,12D,web,170.86,146.94,EUR,Confirmed
PBK000935,PNR248845,ER0907,Zurich,Vienna,Eurostar,Eurostar 5273,Eurostar,Direct,2025-08-14,2025-10-08,55,2,0,0,14:35,19:14,4h 39m,279,3,180,0.98,9,0,Yes,Standard,senior,14C,agent_portal,242.74,199.05,EUR,Confirmed
PBK000936,PNR822672,ER0771,London,Paris,SJ,InterCity 1734,InterCity,Direct,2025-04-18,2025-05-22,34,3,0,0,22:50,00:45,1h 55m,115,4,220,0.98,10,30,Yes,Standard,senior,11C,agent_portal,190.76,156.42,EUR,Confirmed
PBK000937,PNR848476,ER0392,Berlin,Munich,ÖBB,Nightjet 9409,Nightjet,Connection,2025-08-19,2025-11-17,90,0,0,0,13:35,18:43,5h 8m,308,108,380,0.716,8,20,Yes,Standard,regular,19C,agent_portal,157.44,157.44,EUR,Confirmed
PBK000938,PNR502890,ER0037,Munich,Vienna,SBB,EuroCity 6612,EuroCity,Direct,2026-01-02,2026-01-23,21,4,0,0,05:55,08:59,3h 4m,184,86,380,0.771,4,0,No,Standard,senior,5C,mobile_app,153.56,125.92,EUR,Confirmed
PBK000939,PNR715656,ER0368,Prague,Berlin,NS,Intercity 1897,Intercity,Direct,2025-01-15,2025-05-04,109,6,1,0,21:55,23:16,1h 21m,81,191,600,0.681,7,0,No,First Class,regular,12B,mobile_app,139.28,139.28,EUR,Confirmed
PBK000940,PNR458997,ER0853,London,Paris,Renfe,Alvia 4352,Alvia,Direct,2025-07-11,2025-08-29,49,4,0,1,06:30,08:39,2h 9m,129,4,220,0.98,10,15,Yes,Standard,regular,1A,api_partner,182.43,182.43,EUR,Confirmed
PBK000941,PNR877391,ER0530,Madrid,Barcelona,SNCB,EuroCity 7229,EuroCity,Direct,2025-04-25,2025-05-15,20,3,0,0,09:35,12:13,2h 38m,158,10,520,0.98,7,5,Yes,Standard,regular,17B,web,179.05,179.05,EUR,Confirmed
